"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CPI","TOT","AGRWTH","M","2011-08",3.600215,
"BEL","CPI","TOT","AGRWTH","M","2011-09",3.556889,
"BEL","CPI","TOT","AGRWTH","M","2011-10",3.573339,
"BEL","CPI","TOT","AGRWTH","M","2011-11",3.846565,
"BEL","CPI","TOT","AGRWTH","M","2011-12",3.480204,
"BEL","CPI","TOT","AGRWTH","M","2012-01",3.65118,
"BEL","CPI","TOT","AGRWTH","M","2012-02",3.661616,
"BEL","CPI","TOT","AGRWTH","M","2012-03",3.360553,
"BEL","CPI","TOT","AGRWTH","M","2012-04",3.185379,
"BEL","CPI","TOT","AGRWTH","M","2012-05",2.810451,
"BEL","CPI","TOT","AGRWTH","M","2012-06",2.251738,
"BEL","CPI","TOT","AGRWTH","M","2012-07",2.321725,
"BEL","CPI","TOT","AGRWTH","M","2012-08",2.852697,
"BEL","CPI","TOT","AGRWTH","M","2012-09",2.751914,
"BEL","CPI","TOT","AGRWTH","M","2012-10",2.778639,
"BEL","CPI","TOT","AGRWTH","M","2012-11",2.263607,
"BEL","CPI","TOT","AGRWTH","M","2012-12",2.231822,
"BEL","CPI","TOT","AGRWTH","M","2013-01",1.460078,
"BEL","CPI","TOT","AGRWTH","M","2013-02",1.187576,
"BEL","CPI","TOT","AGRWTH","M","2013-03",1.11415,
"BEL","CPI","TOT","AGRWTH","M","2013-04",1.002024,
"BEL","CPI","TOT","AGRWTH","M","2013-05",1.18457,
"BEL","CPI","TOT","AGRWTH","M","2013-06",1.593262,
"BEL","CPI","TOT","AGRWTH","M","2013-07",1.509319,
"BEL","CPI","TOT","AGRWTH","M","2013-08",1.008573,
"BEL","CPI","TOT","AGRWTH","M","2013-09",0.8960934,
"BEL","CPI","TOT","AGRWTH","M","2013-10",0.6331658,
"BEL","CPI","TOT","AGRWTH","M","2013-11",0.8149713,
"BEL","CPI","TOT","AGRWTH","M","2013-12",0.9657947,
"BEL","CPI","TOT","AGRWTH","M","2014-01",1.137164,
"BEL","CPI","TOT","AGRWTH","M","2014-02",0.9730163,
"BEL","CPI","TOT","AGRWTH","M","2014-03",0.8915156,
"BEL","CPI","TOT","AGRWTH","M","2014-04",0.6213048,
"BEL","CPI","TOT","AGRWTH","M","2014-05",0.3602161,
"BEL","CPI","TOT","AGRWTH","M","2014-06",0.2697033,
"BEL","CPI","TOT","AGRWTH","M","2014-07",0.3392875,
"BEL","CPI","TOT","AGRWTH","M","2014-08",0.01997004,
"BEL","CPI","TOT","AGRWTH","M","2014-09",-0.1197485,
"BEL","CPI","TOT","AGRWTH","M","2014-10",0.08988315,
"BEL","CPI","TOT","AGRWTH","M","2014-11",-0.1097804,
"BEL","CPI","TOT","AGRWTH","M","2014-12",-0.3786369,
"BEL","CPI","TOT","AGRWTH","M","2015-01",-0.6467662,
"BEL","CPI","TOT","AGRWTH","M","2015-02",-0.3973773,
"BEL","CPI","TOT","AGRWTH","M","2015-03",-0.3971406,
"BEL","CPI","TOT","AGRWTH","M","2015-04",0.2888159,
"BEL","CPI","TOT","AGRWTH","M","2015-05",0.5583251,
"BEL","CPI","TOT","AGRWTH","M","2015-06",0.627615,
"BEL","CPI","TOT","AGRWTH","M","2015-07",0.4574838,
"BEL","CPI","TOT","AGRWTH","M","2015-08",0.9084556,
"BEL","CPI","TOT","AGRWTH","M","2015-09",1.059047,
"BEL","CPI","TOT","AGRWTH","M","2015-10",1.27719,
"BEL","CPI","TOT","AGRWTH","M","2015-11",1.518633,
"BEL","CPI","TOT","AGRWTH","M","2015-12",1.5003,
"BEL","CPI","TOT","AGRWTH","M","2016-01",1.742614,
"BEL","CPI","TOT","AGRWTH","M","2016-02",1.386395,
"BEL","CPI","TOT","AGRWTH","M","2016-03",2.242823,
"BEL","CPI","TOT","AGRWTH","M","2016-04",2.03575,
"BEL","CPI","TOT","AGRWTH","M","2016-05",2.201071,
"BEL","CPI","TOT","AGRWTH","M","2016-06",2.158202,
"BEL","CPI","TOT","AGRWTH","M","2016-07",2.277002,
"BEL","CPI","TOT","AGRWTH","M","2016-08",2.156708,
"BEL","CPI","TOT","AGRWTH","M","2016-09",1.868512,
"BEL","CPI","TOT","AGRWTH","M","2016-10",1.812808,
"BEL","CPI","TOT","AGRWTH","M","2016-11",1.771479,
"BEL","CPI","TOT","AGRWTH","M","2016-12",2.029957,
"BEL","CPI","TOT","AGRWTH","M","2017-01",2.647898,
"CAN","CPI","TOT","AGRWTH","M","1996-11",1.931818,
"CAN","CPI","TOT","AGRWTH","M","1996-12",2.164009,
"CAN","CPI","TOT","AGRWTH","M","1997-01",2.159091,
"CAN","CPI","TOT","AGRWTH","M","1997-02",2.270148,
"CAN","CPI","TOT","AGRWTH","M","1997-03",1.920904,
"CAN","CPI","TOT","AGRWTH","M","1997-04",1.691094,
"CAN","CPI","TOT","AGRWTH","M","1997-05",1.460674,
"CAN","CPI","TOT","AGRWTH","M","1997-06",1.685393,
"CAN","CPI","TOT","AGRWTH","M","1997-07",1.685393,
"CAN","CPI","TOT","AGRWTH","M","1997-08",1.797753,
"CAN","CPI","TOT","AGRWTH","M","1997-09",1.683502,
"CAN","CPI","TOT","AGRWTH","M","1997-10",1.455767,
"CAN","CPI","TOT","AGRWTH","M","1997-11",0.8918617,
"CAN","CPI","TOT","AGRWTH","M","1997-12",0.7803791,
"CAN","CPI","TOT","AGRWTH","M","1998-01",1.112347,
"CAN","CPI","TOT","AGRWTH","M","1998-02",0.9988901,
"CAN","CPI","TOT","AGRWTH","M","1998-03",0.9977827,
"CAN","CPI","TOT","AGRWTH","M","1998-04",0.8869179,
"CAN","CPI","TOT","AGRWTH","M","1998-05",1.10742,
"CAN","CPI","TOT","AGRWTH","M","1998-06",0.9944751,
"CAN","CPI","TOT","AGRWTH","M","1998-07",0.9944751,
"CAN","CPI","TOT","AGRWTH","M","1998-08",0.8830022,
"CAN","CPI","TOT","AGRWTH","M","1998-09",0.6622517,
"CAN","CPI","TOT","AGRWTH","M","1998-10",1.103753,
"CAN","CPI","TOT","AGRWTH","M","1998-11",1.21547,
"CAN","CPI","TOT","AGRWTH","M","1998-12",0.9955752,
"CAN","CPI","TOT","AGRWTH","M","1999-01",0.660066,
"CAN","CPI","TOT","AGRWTH","M","1999-02",0.6593407,
"CAN","CPI","TOT","AGRWTH","M","1999-03",0.9879254,
"CAN","CPI","TOT","AGRWTH","M","1999-04",1.648352,
"CAN","CPI","TOT","AGRWTH","M","1999-05",1.533406,
"CAN","CPI","TOT","AGRWTH","M","1999-06",1.641138,
"CAN","CPI","TOT","AGRWTH","M","1999-07",1.859956,
"CAN","CPI","TOT","AGRWTH","M","1999-08",2.078775,
"CAN","CPI","TOT","AGRWTH","M","1999-09",2.631579,
"CAN","CPI","TOT","AGRWTH","M","1999-10",2.292576,
"CAN","CPI","TOT","AGRWTH","M","1999-11",2.183406,
"CAN","CPI","TOT","AGRWTH","M","1999-12",2.628697,
"CAN","CPI","TOT","AGRWTH","M","2000-01",2.185792,
"CAN","CPI","TOT","AGRWTH","M","2000-02",2.729258,
"CAN","CPI","TOT","AGRWTH","M","2000-03",3.043478,
"CAN","CPI","TOT","AGRWTH","M","2000-04",2.162162,
"CAN","CPI","TOT","AGRWTH","M","2000-05",2.373247,
"CAN","CPI","TOT","AGRWTH","M","2000-06",2.798708,
"CAN","CPI","TOT","AGRWTH","M","2000-07",2.900107,
"CAN","CPI","TOT","AGRWTH","M","2000-08",2.572347,
"CAN","CPI","TOT","AGRWTH","M","2000-09",2.67094,
"CAN","CPI","TOT","AGRWTH","M","2000-10",2.774813,
"CAN","CPI","TOT","AGRWTH","M","2000-11",3.205128,
"CAN","CPI","TOT","AGRWTH","M","2000-12",3.201708,
"CAN","CPI","TOT","AGRWTH","M","2001-01",2.994653,
"CAN","CPI","TOT","AGRWTH","M","2001-02",2.869288,
"CAN","CPI","TOT","AGRWTH","M","2001-03",2.42616,
"CAN","CPI","TOT","AGRWTH","M","2001-04",3.492064,
"CAN","CPI","TOT","AGRWTH","M","2001-05",3.898841,
"CAN","CPI","TOT","AGRWTH","M","2001-06",3.350785,
"CAN","CPI","TOT","AGRWTH","M","2001-07",2.713988,
"CAN","CPI","TOT","AGRWTH","M","2001-08",2.821317,
"CAN","CPI","TOT","AGRWTH","M","2001-09",2.601457,
"CAN","CPI","TOT","AGRWTH","M","2001-10",1.869159,
"CAN","CPI","TOT","AGRWTH","M","2001-11",0.621118,
"CAN","CPI","TOT","AGRWTH","M","2001-12",0.7238883,
"CAN","CPI","TOT","AGRWTH","M","2002-01",1.349948,
"CAN","CPI","TOT","AGRWTH","M","2002-02",1.446281,
"CAN","CPI","TOT","AGRWTH","M","2002-03",1.853759,
"CAN","CPI","TOT","AGRWTH","M","2002-04",1.738241,
"CAN","CPI","TOT","AGRWTH","M","2002-05",1.115619,
"CAN","CPI","TOT","AGRWTH","M","2002-06",1.215806,
"CAN","CPI","TOT","AGRWTH","M","2002-07",2.134146,
"CAN","CPI","TOT","AGRWTH","M","2002-08",2.54065,
"CAN","CPI","TOT","AGRWTH","M","2002-09",2.332657,
"CAN","CPI","TOT","AGRWTH","M","2002-10",3.160041,
"CAN","CPI","TOT","AGRWTH","M","2002-11",4.423868,
"CAN","CPI","TOT","AGRWTH","M","2002-12",3.798768,
"CAN","CPI","TOT","AGRWTH","M","2003-01",4.508197,
"CAN","CPI","TOT","AGRWTH","M","2003-02",4.684318,
"CAN","CPI","TOT","AGRWTH","M","2003-03",4.246714,
"CAN","CPI","TOT","AGRWTH","M","2003-04",2.914573,
"CAN","CPI","TOT","AGRWTH","M","2003-05",2.808425,
"CAN","CPI","TOT","AGRWTH","M","2003-06",2.602603,
"CAN","CPI","TOT","AGRWTH","M","2003-07",2.089552,
"CAN","CPI","TOT","AGRWTH","M","2003-08",1.982161,
"CAN","CPI","TOT","AGRWTH","M","2003-09",2.180377,
"CAN","CPI","TOT","AGRWTH","M","2003-10",1.581028,
"CAN","CPI","TOT","AGRWTH","M","2003-11",1.576355,
"CAN","CPI","TOT","AGRWTH","M","2003-12",2.077151,
"CAN","CPI","TOT","AGRWTH","M","2004-01",1.27451,
"CAN","CPI","TOT","AGRWTH","M","2004-02",0.6809338,
"CAN","CPI","TOT","AGRWTH","M","2004-03",0.7759457,
"CAN","CPI","TOT","AGRWTH","M","2004-04",1.660156,
"CAN","CPI","TOT","AGRWTH","M","2004-05",2.439024,
"CAN","CPI","TOT","AGRWTH","M","2004-06",2.536585,
"CAN","CPI","TOT","AGRWTH","M","2004-07",2.339181,
"CAN","CPI","TOT","AGRWTH","M","2004-08",1.846453,
"CAN","CPI","TOT","AGRWTH","M","2004-09",1.842871,
"CAN","CPI","TOT","AGRWTH","M","2004-10",2.33463,
"CAN","CPI","TOT","AGRWTH","M","2004-11",2.42483,
"CAN","CPI","TOT","AGRWTH","M","2004-12",2.131783,
"CAN","CPI","TOT","AGRWTH","M","2005-01",1.936108,
"CAN","CPI","TOT","AGRWTH","M","2005-02",2.125604,
"CAN","CPI","TOT","AGRWTH","M","2005-03",2.309913,
"CAN","CPI","TOT","AGRWTH","M","2005-04",2.401537,
"CAN","CPI","TOT","AGRWTH","M","2005-05",1.619048,
"CAN","CPI","TOT","AGRWTH","M","2005-06",1.712655,
"CAN","CPI","TOT","AGRWTH","M","2005-07",2,
"CAN","CPI","TOT","AGRWTH","M","2005-08",2.576336,
"CAN","CPI","TOT","AGRWTH","M","2005-09",3.238095,
"CAN","CPI","TOT","AGRWTH","M","2005-10",2.56654,
"CAN","CPI","TOT","AGRWTH","M","2005-11",1.988636,
"CAN","CPI","TOT","AGRWTH","M","2005-12",2.087286,
"CAN","CPI","TOT","AGRWTH","M","2006-01",2.754036,
"CAN","CPI","TOT","AGRWTH","M","2006-02",2.17597,
"CAN","CPI","TOT","AGRWTH","M","2006-03",2.163688,
"CAN","CPI","TOT","AGRWTH","M","2006-04",2.439024,
"CAN","CPI","TOT","AGRWTH","M","2006-05",2.811621,
"CAN","CPI","TOT","AGRWTH","M","2006-06",2.43218,
"CAN","CPI","TOT","AGRWTH","M","2006-07",2.334267,
"CAN","CPI","TOT","AGRWTH","M","2006-08",2.139535,
"CAN","CPI","TOT","AGRWTH","M","2006-09",0.7380074,
"CAN","CPI","TOT","AGRWTH","M","2006-10",1.019462,
"CAN","CPI","TOT","AGRWTH","M","2006-11",1.392758,
"CAN","CPI","TOT","AGRWTH","M","2006-12",1.672862,
"CAN","CPI","TOT","AGRWTH","M","2007-01",1.109057,
"CAN","CPI","TOT","AGRWTH","M","2007-02",2.037037,
"CAN","CPI","TOT","AGRWTH","M","2007-03",2.302026,
"CAN","CPI","TOT","AGRWTH","M","2007-04",2.197802,
"CAN","CPI","TOT","AGRWTH","M","2007-05",2.187785,
"CAN","CPI","TOT","AGRWTH","M","2007-06",2.191781,
"CAN","CPI","TOT","AGRWTH","M","2007-07",2.189781,
"CAN","CPI","TOT","AGRWTH","M","2007-08",1.730419,
"CAN","CPI","TOT","AGRWTH","M","2007-09",2.472528,
"CAN","CPI","TOT","AGRWTH","M","2007-10",2.385321,
"CAN","CPI","TOT","AGRWTH","M","2007-11",2.472528,
"CAN","CPI","TOT","AGRWTH","M","2007-12",2.3766,
"CAN","CPI","TOT","AGRWTH","M","2008-01",2.193784,
"CAN","CPI","TOT","AGRWTH","M","2008-02",1.814882,
"CAN","CPI","TOT","AGRWTH","M","2008-03",1.350135,
"CAN","CPI","TOT","AGRWTH","M","2008-04",1.702509,
"CAN","CPI","TOT","AGRWTH","M","2008-05",2.230152,
"CAN","CPI","TOT","AGRWTH","M","2008-06",3.127793,
"CAN","CPI","TOT","AGRWTH","M","2008-07",3.392857,
"CAN","CPI","TOT","AGRWTH","M","2008-08",3.491495,
"CAN","CPI","TOT","AGRWTH","M","2008-09",3.395889,
"CAN","CPI","TOT","AGRWTH","M","2008-10",2.598566,
"CAN","CPI","TOT","AGRWTH","M","2008-11",1.966041,
"CAN","CPI","TOT","AGRWTH","M","2008-12",1.160714,
"CAN","CPI","TOT","AGRWTH","M","2009-01",1.073345,
"CAN","CPI","TOT","AGRWTH","M","2009-02",1.426025,
"CAN","CPI","TOT","AGRWTH","M","2009-03",1.243339,
"CAN","CPI","TOT","AGRWTH","M","2009-04",0.3524229,
"CAN","CPI","TOT","AGRWTH","M","2009-05",0.08726004,
"CAN","CPI","TOT","AGRWTH","M","2009-06",-0.2599653,
"CAN","CPI","TOT","AGRWTH","M","2009-07",-0.9499136,
"CAN","CPI","TOT","AGRWTH","M","2009-08",-0.7785467,
"CAN","CPI","TOT","AGRWTH","M","2009-09",-0.8643042,
"CAN","CPI","TOT","AGRWTH","M","2009-10",0.08733624,
"CAN","CPI","TOT","AGRWTH","M","2009-11",0.9640666,
"CAN","CPI","TOT","AGRWTH","M","2009-12",1.323919,
"CAN","CPI","TOT","AGRWTH","M","2010-01",1.858407,
"CAN","CPI","TOT","AGRWTH","M","2010-02",1.581722,
"CAN","CPI","TOT","AGRWTH","M","2010-03",1.403509,
"CAN","CPI","TOT","AGRWTH","M","2010-04",1.843723,
"CAN","CPI","TOT","AGRWTH","M","2010-05",1.394943,
"CAN","CPI","TOT","AGRWTH","M","2010-06",0.9556907,
"CAN","CPI","TOT","AGRWTH","M","2010-07",1.830863,
"CAN","CPI","TOT","AGRWTH","M","2010-08",1.743679,
"CAN","CPI","TOT","AGRWTH","M","2010-09",1.918047,
"CAN","CPI","TOT","AGRWTH","M","2010-10",2.443281,
"CAN","CPI","TOT","AGRWTH","M","2010-11",1.996528,
"CAN","CPI","TOT","AGRWTH","M","2010-12",2.351916,
"CAN","CPI","TOT","AGRWTH","M","2011-01",2.345786,
"CAN","CPI","TOT","AGRWTH","M","2011-02",2.16263,
"CAN","CPI","TOT","AGRWTH","M","2011-03",3.287197,
"CAN","CPI","TOT","AGRWTH","M","2011-04",3.275862,
"CAN","CPI","TOT","AGRWTH","M","2011-05",3.697335,
"CAN","CPI","TOT","AGRWTH","M","2011-06",3.098107,
"CAN","CPI","TOT","AGRWTH","M","2011-07",2.739726,
"CAN","CPI","TOT","AGRWTH","M","2011-08",3.084833,
"CAN","CPI","TOT","AGRWTH","M","2011-09",3.165098,
"CAN","CPI","TOT","AGRWTH","M","2011-10",2.896082,
"CAN","CPI","TOT","AGRWTH","M","2011-11",2.893617,
"CAN","CPI","TOT","AGRWTH","M","2011-12",2.297872,
"CAN","CPI","TOT","AGRWTH","M","2012-01",2.4618,
"CAN","CPI","TOT","AGRWTH","M","2012-02",2.624894,
"CAN","CPI","TOT","AGRWTH","M","2012-03",1.926298,
"CAN","CPI","TOT","AGRWTH","M","2012-04",2.003339,
"CAN","CPI","TOT","AGRWTH","M","2012-05",1.243781,
"CAN","CPI","TOT","AGRWTH","M","2012-06",1.502504,
"CAN","CPI","TOT","AGRWTH","M","2012-07",1.25,
"CAN","CPI","TOT","AGRWTH","M","2012-08",1.246883,
"CAN","CPI","TOT","AGRWTH","M","2012-09",1.160862,
"CAN","CPI","TOT","AGRWTH","M","2012-10",1.15894,
"CAN","CPI","TOT","AGRWTH","M","2012-11",0.8271298,
"CAN","CPI","TOT","AGRWTH","M","2012-12",0.8319467,
"CAN","CPI","TOT","AGRWTH","M","2013-01",0.4971002,
"CAN","CPI","TOT","AGRWTH","M","2013-02",1.237624,
"CAN","CPI","TOT","AGRWTH","M","2013-03",0.9860312,
"CAN","CPI","TOT","AGRWTH","M","2013-04",0.4091653,
"CAN","CPI","TOT","AGRWTH","M","2013-05",0.7371007,
"CAN","CPI","TOT","AGRWTH","M","2013-06",1.151316,
"CAN","CPI","TOT","AGRWTH","M","2013-07",1.316872,
"CAN","CPI","TOT","AGRWTH","M","2013-08",1.067323,
"CAN","CPI","TOT","AGRWTH","M","2013-09",1.065574,
"CAN","CPI","TOT","AGRWTH","M","2013-10",0.6546645,
"CAN","CPI","TOT","AGRWTH","M","2013-11",0.902379,
"CAN","CPI","TOT","AGRWTH","M","2013-12",1.237624,
"CAN","CPI","TOT","AGRWTH","M","2014-01",1.483924,
"CAN","CPI","TOT","AGRWTH","M","2014-02",1.140994,
"CAN","CPI","TOT","AGRWTH","M","2014-03",1.545972,
"CAN","CPI","TOT","AGRWTH","M","2014-04",2.03749,
"CAN","CPI","TOT","AGRWTH","M","2014-05",2.276423,
"CAN","CPI","TOT","AGRWTH","M","2014-06",2.357723,
"CAN","CPI","TOT","AGRWTH","M","2014-07",2.112104,
"CAN","CPI","TOT","AGRWTH","M","2014-08",2.112104,
"CAN","CPI","TOT","AGRWTH","M","2014-09",2.027575,
"CAN","CPI","TOT","AGRWTH","M","2014-10",2.357723,
"CAN","CPI","TOT","AGRWTH","M","2014-11",1.95122,
"CAN","CPI","TOT","AGRWTH","M","2014-12",1.466993,
"CAN","CPI","TOT","AGRWTH","M","2015-01",0.9748172,
"CAN","CPI","TOT","AGRWTH","M","2015-02",1.047542,
"CAN","CPI","TOT","AGRWTH","M","2015-03",1.201923,
"CAN","CPI","TOT","AGRWTH","M","2015-04",0.798722,
"CAN","CPI","TOT","AGRWTH","M","2015-05",0.8744038,
"CAN","CPI","TOT","AGRWTH","M","2015-06",1.032565,
"CAN","CPI","TOT","AGRWTH","M","2015-07",1.272872,
"CAN","CPI","TOT","AGRWTH","M","2015-08",1.272872,
"CAN","CPI","TOT","AGRWTH","M","2015-09",1.033386,
"CAN","CPI","TOT","AGRWTH","M","2015-10",1.032565,
"CAN","CPI","TOT","AGRWTH","M","2015-11",1.355662,
"CAN","CPI","TOT","AGRWTH","M","2015-12",1.606426,
"CAN","CPI","TOT","AGRWTH","M","2016-01",2.011263,
"CAN","CPI","TOT","AGRWTH","M","2016-02",1.355662,
"CAN","CPI","TOT","AGRWTH","M","2016-03",1.266825,
"CAN","CPI","TOT","AGRWTH","M","2016-04",1.664025,
"CAN","CPI","TOT","AGRWTH","M","2016-05",1.497242,
"CAN","CPI","TOT","AGRWTH","M","2016-06",1.493711,
"CAN","CPI","TOT","AGRWTH","M","2016-07",1.256873,
"CAN","CPI","TOT","AGRWTH","M","2016-08",1.099764,
"CAN","CPI","TOT","AGRWTH","M","2016-09",1.33753,
"CAN","CPI","TOT","AGRWTH","M","2016-10",1.493711,
"CAN","CPI","TOT","AGRWTH","M","2016-11",1.180173,
"CAN","CPI","TOT","AGRWTH","M","2016-12",1.501976,
"CAN","CPI","TOT","AGRWTH","M","2017-01",2.129338,
"CZE","CPI","TOT","AGRWTH","M","1996-11",8.459214,
"CZE","CPI","TOT","AGRWTH","M","1996-12",8.721805,
"CZE","CPI","TOT","AGRWTH","M","1997-01",7.488987,
"CZE","CPI","TOT","AGRWTH","M","1997-02",7.309941,
"CZE","CPI","TOT","AGRWTH","M","1997-03",6.831395,
"CZE","CPI","TOT","AGRWTH","M","1997-04",6.936416,
"CZE","CPI","TOT","AGRWTH","M","1997-05",6.618705,
"CZE","CPI","TOT","AGRWTH","M","1997-06",6.847361,
"CZE","CPI","TOT","AGRWTH","M","1997-07",9.463277,
"CZE","CPI","TOT","AGRWTH","M","1997-08",10.0141,
"CZE","CPI","TOT","AGRWTH","M","1997-09",10.40788,
"CZE","CPI","TOT","AGRWTH","M","1997-10",10.5042,
"CZE","CPI","TOT","AGRWTH","M","1997-11",10.30641,
"CZE","CPI","TOT","AGRWTH","M","1997-12",10.09682,
"CZE","CPI","TOT","AGRWTH","M","1998-01",12.97814,
"CZE","CPI","TOT","AGRWTH","M","1998-02",13.3515,
"CZE","CPI","TOT","AGRWTH","M","1998-03",13.46939,
"CZE","CPI","TOT","AGRWTH","M","1998-04",13.10811,
"CZE","CPI","TOT","AGRWTH","M","1998-05",12.95547,
"CZE","CPI","TOT","AGRWTH","M","1998-06",12.14953,
"CZE","CPI","TOT","AGRWTH","M","1998-07",10.45161,
"CZE","CPI","TOT","AGRWTH","M","1998-08",9.48718,
"CZE","CPI","TOT","AGRWTH","M","1998-09",8.917197,
"CZE","CPI","TOT","AGRWTH","M","1998-10",8.238276,
"CZE","CPI","TOT","AGRWTH","M","1998-11",7.449495,
"CZE","CPI","TOT","AGRWTH","M","1998-12",6.78392,
"CZE","CPI","TOT","AGRWTH","M","1999-01",3.50665,
"CZE","CPI","TOT","AGRWTH","M","1999-02",2.884615,
"CZE","CPI","TOT","AGRWTH","M","1999-03",2.63789,
"CZE","CPI","TOT","AGRWTH","M","1999-04",2.389486,
"CZE","CPI","TOT","AGRWTH","M","1999-05",2.389486,
"CZE","CPI","TOT","AGRWTH","M","1999-06",2.142857,
"CZE","CPI","TOT","AGRWTH","M","1999-07",1.051402,
"CZE","CPI","TOT","AGRWTH","M","1999-08",1.405152,
"CZE","CPI","TOT","AGRWTH","M","1999-09",1.169591,
"CZE","CPI","TOT","AGRWTH","M","1999-10",1.405152,
"CZE","CPI","TOT","AGRWTH","M","1999-11",1.99765,
"CZE","CPI","TOT","AGRWTH","M","1999-12",2.352941,
"CZE","CPI","TOT","AGRWTH","M","2000-01",3.387851,
"CZE","CPI","TOT","AGRWTH","M","2000-02",3.621495,
"CZE","CPI","TOT","AGRWTH","M","2000-03",3.621495,
"CZE","CPI","TOT","AGRWTH","M","2000-04",3.383897,
"CZE","CPI","TOT","AGRWTH","M","2000-05",3.500583,
"CZE","CPI","TOT","AGRWTH","M","2000-06",4.079254,
"CZE","CPI","TOT","AGRWTH","M","2000-07",3.815029,
"CZE","CPI","TOT","AGRWTH","M","2000-08",3.926097,
"CZE","CPI","TOT","AGRWTH","M","2000-09",4.046243,
"CZE","CPI","TOT","AGRWTH","M","2000-10",4.157044,
"CZE","CPI","TOT","AGRWTH","M","2000-11",4.032258,
"CZE","CPI","TOT","AGRWTH","M","2000-12",4.022988,
"CZE","CPI","TOT","AGRWTH","M","2001-01",4.180791,
"CZE","CPI","TOT","AGRWTH","M","2001-02",3.945885,
"CZE","CPI","TOT","AGRWTH","M","2001-03",4.058625,
"CZE","CPI","TOT","AGRWTH","M","2001-04",4.514673,
"CZE","CPI","TOT","AGRWTH","M","2001-05",5.073281,
"CZE","CPI","TOT","AGRWTH","M","2001-06",5.37514,
"CZE","CPI","TOT","AGRWTH","M","2001-07",6.013363,
"CZE","CPI","TOT","AGRWTH","M","2001-08",5.555555,
"CZE","CPI","TOT","AGRWTH","M","2001-09",4.666667,
"CZE","CPI","TOT","AGRWTH","M","2001-10",4.43459,
"CZE","CPI","TOT","AGRWTH","M","2001-11",4.208195,
"CZE","CPI","TOT","AGRWTH","M","2001-12",4.088398,
"CZE","CPI","TOT","AGRWTH","M","2002-01",3.796095,
"CZE","CPI","TOT","AGRWTH","M","2002-02",3.904555,
"CZE","CPI","TOT","AGRWTH","M","2002-03",3.791983,
"CZE","CPI","TOT","AGRWTH","M","2002-04",3.347732,
"CZE","CPI","TOT","AGRWTH","M","2002-05",2.575107,
"CZE","CPI","TOT","AGRWTH","M","2002-06",1.275239,
"CZE","CPI","TOT","AGRWTH","M","2002-07",0.6302521,
"CZE","CPI","TOT","AGRWTH","M","2002-08",0.6315789,
"CZE","CPI","TOT","AGRWTH","M","2002-09",0.955414,
"CZE","CPI","TOT","AGRWTH","M","2002-10",0.6369427,
"CZE","CPI","TOT","AGRWTH","M","2002-11",0.5313496,
"CZE","CPI","TOT","AGRWTH","M","2002-12",0.6369427,
"CZE","CPI","TOT","AGRWTH","M","2003-01",-0.4179728,
"CZE","CPI","TOT","AGRWTH","M","2003-02",-0.3131524,
"CZE","CPI","TOT","AGRWTH","M","2003-03",-0.4175365,
"CZE","CPI","TOT","AGRWTH","M","2003-04",-0.1044932,
"CZE","CPI","TOT","AGRWTH","M","2003-05",0,
"CZE","CPI","TOT","AGRWTH","M","2003-06",0.3147954,
"CZE","CPI","TOT","AGRWTH","M","2003-07",-0.1043841,
"CZE","CPI","TOT","AGRWTH","M","2003-08",-0.1046025,
"CZE","CPI","TOT","AGRWTH","M","2003-09",0,
"CZE","CPI","TOT","AGRWTH","M","2003-10",0.4219409,
"CZE","CPI","TOT","AGRWTH","M","2003-11",1.057082,
"CZE","CPI","TOT","AGRWTH","M","2003-12",1.054852,
"CZE","CPI","TOT","AGRWTH","M","2004-01",2.3085,
"CZE","CPI","TOT","AGRWTH","M","2004-02",2.303665,
"CZE","CPI","TOT","AGRWTH","M","2004-03",2.410902,
"CZE","CPI","TOT","AGRWTH","M","2004-04",2.196653,
"CZE","CPI","TOT","AGRWTH","M","2004-05",2.719665,
"CZE","CPI","TOT","AGRWTH","M","2004-06",2.92887,
"CZE","CPI","TOT","AGRWTH","M","2004-07",3.134796,
"CZE","CPI","TOT","AGRWTH","M","2004-08",3.350785,
"CZE","CPI","TOT","AGRWTH","M","2004-09",2.944269,
"CZE","CPI","TOT","AGRWTH","M","2004-10",3.361345,
"CZE","CPI","TOT","AGRWTH","M","2004-11",2.92887,
"CZE","CPI","TOT","AGRWTH","M","2004-12",2.713988,
"CZE","CPI","TOT","AGRWTH","M","2005-01",1.641026,
"CZE","CPI","TOT","AGRWTH","M","2005-02",1.637666,
"CZE","CPI","TOT","AGRWTH","M","2005-03",1.535312,
"CZE","CPI","TOT","AGRWTH","M","2005-04",1.637666,
"CZE","CPI","TOT","AGRWTH","M","2005-05",1.323829,
"CZE","CPI","TOT","AGRWTH","M","2005-06",1.727642,
"CZE","CPI","TOT","AGRWTH","M","2005-07",1.621074,
"CZE","CPI","TOT","AGRWTH","M","2005-08",1.621074,
"CZE","CPI","TOT","AGRWTH","M","2005-09",2.247191,
"CZE","CPI","TOT","AGRWTH","M","2005-10",2.54065,
"CZE","CPI","TOT","AGRWTH","M","2005-11",2.337398,
"CZE","CPI","TOT","AGRWTH","M","2005-12",2.235772,
"CZE","CPI","TOT","AGRWTH","M","2006-01",2.926337,
